osm_id,h3level9,lat,lon,name,alt_names,name_en,name_bn,local_admin_name,admin0_name,admin2_name,addr_level,poi_addr_match,poi_class,poi_keywords,country,division,district,thana,union,region_hash
1029562892.0,893cf376d73ffff,22.64283795,90.1825622,,,"Jhalakathi Sadar Subdistrict, Jhalokathi District, Barishal Division, Bangladesh","ঝালকাঠি সদর উপজেলা, ঝালকাঠি জেলা, বরিশাল বিভাগ, বাংলাদেশ",ঝালকাঠি সদর উপজেলা,বাংলাদেশ,বরিশাল বিভাগ,local_admin,boundaries,['gate'],[],Bangladesh,Barisal,Jhalokati,JhalokatiSadar,Paurashava,f90ac51d5dcf0154ce16ddaccaa928cd
1064648794.0,893cf376bb7ffff,22.62128928,90.19832829,"৬৭ নং মির্জাপুর সরকারি প্রাথমিক বিদ্যালয়, ঝালকাঠি",,"No.1 Mirzapur Government Primary School Jhalakathi, Jhalakathi Sadar Subdistrict, Jhalokathi District, Barishal Division, Bangladesh","৬৭ নং মির্জাপুর সরকারি প্রাথমিক বিদ্যালয় ঝালকাঠি, ঝালকাঠি সদর উপজেলা, ঝালকাঠি জেলা, বরিশাল বিভাগ, বাংলাদেশ",ঝালকাঠি সদর উপজেলা,বাংলাদেশ,বরিশাল বিভাগ,local_admin,boundaries,['school'],[],Bangladesh,Barisal,Jhalokati,JhalokatiSadar,Ponabalia,7de2ae2876fd99b5a7a94dff479ca9a3
3388662703.0,893cf32b4d7ffff,22.6431787,90.213915,,,"Jhalakathi Sadar Subdistrict, Jhalokathi District, Barishal Division, Bangladesh","ঝালকাঠি সদর উপজেলা, ঝালকাঠি জেলা, বরিশাল বিভাগ, বাংলাদেশ",ঝালকাঠি সদর উপজেলা,বাংলাদেশ,বরিশাল বিভাগ,local_admin,boundaries,['fuel'],[],Bangladesh,Barisal,Jhalokati,JhalokatiSadar,Basanda,bc79797bec443f30b84d9a954c8d9518
3388662786.0,893cf339a7bffff,22.6478493,90.2050608,,,"Jhalakathi Sadar Subdistrict, Jhalokathi District, Barishal Division, Bangladesh","ঝালকাঠি সদর উপজেলা, ঝালকাঠি জেলা, বরিশাল বিভাগ, বাংলাদেশ",ঝালকাঠি সদর উপজেলা,বাংলাদেশ,বরিশাল বিভাগ,local_admin,boundaries,['communication_tower'],[],Bangladesh,Barisal,Jhalokati,JhalokatiSadar,Paurashava,f90ac51d5dcf0154ce16ddaccaa928cd
3388662923.0,893cf32a293ffff,22.6636621,90.2632376,,,"Nalchity Subdistrict, Jhalokathi District, Barishal Division, Bangladesh","নলছিটি উপজেলা, ঝালকাঠি জেলা, বরিশাল বিভাগ, বাংলাদেশ",নলছিটি উপজেলা,বাংলাদেশ,বরিশাল বিভাগ,local_admin,boundaries,['communication_tower'],[],Bangladesh,Barisal,Jhalokati,Nalchity,Bharabpasha,1c1709f63d7dcc8513d43d7a8d4bba1b
11490041.0,893cf37698fffff,22.63884828,90.19770131,ঝালকাঠি থানা,['Jhalokati Police Station'],"Jhalakathi police station, Jhalakathi Sadar Subdistrict, Jhalokathi District, Barishal Division, Bangladesh","ঝালকাঠি থানা, ঝালকাঠি সদর উপজেলা, ঝালকাঠি জেলা, বরিশাল বিভাগ, বাংলাদেশ",ঝালকাঠি সদর উপজেলা,বাংলাদেশ,বরিশাল বিভাগ,local_admin,boundaries,['police'],[],Bangladesh,Barisal,Jhalokati,JhalokatiSadar,Ponabalia,7de2ae2876fd99b5a7a94dff479ca9a3
7353433028.0,893cf339ad7ffff,22.6574512,90.1959969,Nesarabad Complex Mosque Jhalokathi,,"Nesarabad Complex Mosque Jhalokathi, ","নেসারাবাদ কমপ্লেক্স মসজিদ ঝালোকথি, ",ঝালকাঠি সদর উপজেলা,বাংলাদেশ,বরিশাল বিভাগ,housenumber,,,,Bangladesh,Barisal,Jhalokati,JhalokatiSadar,Basanda,bc79797bec443f30b84d9a954c8d9518
786441931.0,893cf339ad7ffff,22.66010662,90.19560414,Nesarabad Complex Jhalokathi,,"Nesarabad Complex Jhalokathi, ","নেসারাবাদ কমপ্লেক্স ঝালোকথি, ",ঝালকাঠি সদর উপজেলা,বাংলাদেশ,বরিশাল বিভাগ,housenumber,,,,Bangladesh,Barisal,Jhalokati,JhalokatiSadar,Basanda,bc79797bec443f30b84d9a954c8d9518
514201597.0,893cf339103ffff,22.685205982631423,90.16771917102758,Kirtipasha-Bhimruli Rd,,"Kirtipasha-Bhimruli Rd, Jhalakathi Sadar Subdistrict, Jhalokathi District, Barishal Division, Bangladesh","কির্তিপাশা-ভিমরুলি আরডি, ঝালকাঠি সদর উপজেলা, ঝালকাঠি জেলা, বরিশাল বিভাগ, বাংলাদেশ",ঝালকাঠি সদর উপজেলা,বাংলাদেশ,বরিশাল বিভাগ,street,,,,Bangladesh,Barisal,Jhalokati,JhalokatiSadar,Kirtipasha,08c0dc9fc2b90ad0d6cf35b36e7cddc1
865981274.0,893cf339147ffff,22.67979745,90.167584,Kirtipasha Rd,,"Kirtipasha Rd, Jhalakathi Sadar Subdistrict, Jhalokathi District, Barishal Division, Bangladesh","কির্তিপাশা আরডি, ঝালকাঠি সদর উপজেলা, ঝালকাঠি জেলা, বরিশাল বিভাগ, বাংলাদেশ",ঝালকাঠি সদর উপজেলা,বাংলাদেশ,বরিশাল বিভাগ,street,,,,Bangladesh,Barisal,Jhalokati,JhalokatiSadar,Kirtipasha,08c0dc9fc2b90ad0d6cf35b36e7cddc1
1022769709.0,893cf33803bffff,22.7297423,90.1866873,Nobogram-Atghar Road,,"Nobogram-Atghar Road, Jhalakathi Sadar Subdistrict, Jhalokathi District, Barishal Division, Bangladesh","নোবোগ্রাম-আতঘর রোড, ঝালকাঠি সদর উপজেলা, ঝালকাঠি জেলা, বরিশাল বিভাগ, বাংলাদেশ",ঝালকাঠি সদর উপজেলা,বাংলাদেশ,বরিশাল বিভাগ,street,,,,Bangladesh,Barisal,Jhalokati,JhalokatiSadar,Nabagram,3ba15c3b9882fc25eea10f895175c0d5
331439768.0,893cf33aa0bffff,22.756079892528508,90.20931971023292,Nobogram-Banaripara Road,,"Nobogram-Banaripara Road, Jhalakathi Sadar Subdistrict, Jhalokathi District, Barishal Division, Bangladesh","নোবোগ্রাম-বনরিপারা রোড, ঝালকাঠি সদর উপজেলা, ঝালকাঠি জেলা, বরিশাল বিভাগ, বাংলাদেশ",ঝালকাঠি সদর উপজেলা,বাংলাদেশ,বরিশাল বিভাগ,street,,,,Bangladesh,Barisal,Jhalokati,JhalokatiSadar,GabhaRamchandrapur,6e74a445ede6447a098ac015e3b56485
840765080.0,893cf339c67ffff,22.68835561000672,90.20076168944564,ঝালকাঠি-নবগ্রাম রোড,"['ঝালকাঠি-নবগ্রাম রোড', 'Jhalokathi-Nabogram Rd']","Jhalakathi-Nobram Road, Jhalokathi-Nabogram Rd, Jhalakathi Sadar Subdistrict, Jhalokathi District, Barishal Division, Bangladesh","ঝালকাঠি-নবগ্রাম রোড, ঝালকাঠি সদর উপজেলা, ঝালকাঠি জেলা, বরিশাল বিভাগ, বাংলাদেশ",ঝালকাঠি সদর উপজেলা,বাংলাদেশ,বরিশাল বিভাগ,street,,,,Bangladesh,Barisal,Jhalokati,JhalokatiSadar,Basanda,bc79797bec443f30b84d9a954c8d9518
958897261.0,893cf375803ffff,22.5211634036707,90.1676967276594,Mirerhat- Uttompur Road,,"Mirerhat- Uttompur Road, Rajapur Sbdistrict, Jhalokathi District, Barishal Division, Bangladesh","মিরেরহাট- উত্তরপুর রোড, রাজাপুর উপজেলা, ঝালকাঠি জেলা, বরিশাল বিভাগ, বাংলাদেশ",রাজাপুর উপজেলা,বাংলাদেশ,বরিশাল বিভাগ,street,,,,Bangladesh,Barisal,Jhalokati,Rajapur,Baruia,acd32b0e496c5c68e0bed2e8f0076141
234893991.0,893cf339a47ffff,22.65005342342948,90.20112225213084,বরিশাল-পিরোজপুর মহাসড়ক,"['বরিশাল-পিরোজপুর মহাসড়ক', 'Barisal-Pirojpur Highway']","Barisal-Pirojpur highway, Barisal-Pirojpur Highway, Jhalakathi Sadar Subdistrict, Jhalokathi District, Barishal Division, Bangladesh","বরিশাল-পিরোজপুর মহাসড়ক, ঝালকাঠি সদর উপজেলা, ঝালকাঠি জেলা, বরিশাল বিভাগ, বাংলাদেশ",ঝালকাঠি সদর উপজেলা,বাংলাদেশ,বরিশাল বিভাগ,street,,,,Bangladesh,Barisal,Jhalokati,JhalokatiSadar,Paurashava,f90ac51d5dcf0154ce16ddaccaa928cd
958891205.0,893cf3758cfffff,22.52003657332103,90.1618423848986,Mirerhat- Uttompur Road,,"Mirerhat- Uttompur Road, Rajapur Sbdistrict, Jhalokathi District, Barishal Division, Bangladesh","মিরেরহাট- উত্তরপুর রোড, রাজাপুর উপজেলা, ঝালকাঠি জেলা, বরিশাল বিভাগ, বাংলাদেশ",রাজাপুর উপজেলা,বাংলাদেশ,বরিশাল বিভাগ,street,,,,Bangladesh,Barisal,Jhalokati,Rajapur,Baruia,acd32b0e496c5c68e0bed2e8f0076141
865981276.0,893cf339163ffff,22.67914535,90.17297745,Kirtipasha Rd,,"Kirtipasha Rd, Jhalakathi Sadar Subdistrict, Jhalokathi District, Barishal Division, Bangladesh","কির্তিপাশা আরডি, ঝালকাঠি সদর উপজেলা, ঝালকাঠি জেলা, বরিশাল বিভাগ, বাংলাদেশ",ঝালকাঠি সদর উপজেলা,বাংলাদেশ,বরিশাল বিভাগ,street,,,,Bangladesh,Barisal,Jhalokati,JhalokatiSadar,Kirtipasha,08c0dc9fc2b90ad0d6cf35b36e7cddc1
865981277.0,893cf339163ffff,22.67898515,90.173113,Kirtipasha Rd,,"Kirtipasha Rd, Jhalakathi Sadar Subdistrict, Jhalokathi District, Barishal Division, Bangladesh","কির্তিপাশা আরডি, ঝালকাঠি সদর উপজেলা, ঝালকাঠি জেলা, বরিশাল বিভাগ, বাংলাদেশ",ঝালকাঠি সদর উপজেলা,বাংলাদেশ,বরিশাল বিভাগ,street,,,,Bangladesh,Barisal,Jhalokati,JhalokatiSadar,Kirtipasha,08c0dc9fc2b90ad0d6cf35b36e7cddc1
589258620.0,893cf3751cbffff,22.52815075,90.1128299,বরিশাল-পিরোজপুর মহাসড়ক,"['বরিশাল-পিরোজপুর মহাসড়ক', 'Barisal-Pirojpur Highway']","Barisal-Pirojpur highway, Barisal-Pirojpur Highway, Rajapur Sbdistrict, Jhalokathi District, Barishal Division, Bangladesh","বরিশাল-পিরোজপুর মহাসড়ক, রাজাপুর উপজেলা, ঝালকাঠি জেলা, বরিশাল বিভাগ, বাংলাদেশ",রাজাপুর উপজেলা,বাংলাদেশ,বরিশাল বিভাগ,street,,,,Bangladesh,Barisal,Jhalokati,Rajapur,Galua,21f75d49f8b8be589c565ddc3d6b49bc
589256958.0,893cf3752a7ffff,22.508388,90.10349035,বরিশাল-পিরোজপুর মহাসড়ক,"['বরিশাল-পিরোজপুর মহাসড়ক', 'Barisal-Pirojpur Highway']","Barisal-Pirojpur highway, Barisal-Pirojpur Highway, Rajapur Sbdistrict, Jhalokathi District, Barishal Division, Bangladesh","বরিশাল-পিরোজপুর মহাসড়ক, রাজাপুর উপজেলা, ঝালকাঠি জেলা, বরিশাল বিভাগ, বাংলাদেশ",রাজাপুর উপজেলা,বাংলাদেশ,বরিশাল বিভাগ,street,,,,Bangladesh,Barisal,Jhalokati,Rajapur,Galua,21f75d49f8b8be589c565ddc3d6b49bc
340755239.0,893cf376d4bffff,22.63744822465121,90.17267012042949,বরিশাল-পিরোজপুর মহাসড়ক,"['বরিশাল-পিরোজপুর মহাসড়ক', 'Barisal-Pirojpur Highway']","Barisal-Pirojpur highway, Barisal-Pirojpur Highway, Jhalakathi Sadar Subdistrict, Jhalokathi District, Barishal Division, Bangladesh","বরিশাল-পিরোজপুর মহাসড়ক, ঝালকাঠি সদর উপজেলা, ঝালকাঠি জেলা, বরিশাল বিভাগ, বাংলাদেশ",ঝালকাঠি সদর উপজেলা,বাংলাদেশ,বরিশাল বিভাগ,street,,,,Bangladesh,Barisal,Jhalokati,JhalokatiSadar,GabkhanDhansiri,8a58ee2c0545b9f5fef6e6ae726f0fa5
234893927.0,893cf339acbffff,22.6520552,90.1948944,বাসন্ডা সেতু,"['বাসন্ডা সেতু', 'Basanda Bridge']","Basanda Bridge, Jhalakathi Sadar Subdistrict, Jhalokathi District, Barishal Division, Bangladesh","বাসন্ডা সেতু, ঝালকাঠি সদর উপজেলা, ঝালকাঠি জেলা, বরিশাল বিভাগ, বাংলাদেশ",ঝালকাঠি সদর উপজেলা,বাংলাদেশ,বরিশাল বিভাগ,street,,,,Bangladesh,Barisal,Jhalokati,JhalokatiSadar,Paurashava,f90ac51d5dcf0154ce16ddaccaa928cd
332949654.0,893cf339177ffff,22.681021,90.17169215,Kirtipasha Rd,,"Kirtipasha Rd, Jhalakathi Sadar Subdistrict, Jhalokathi District, Barishal Division, Bangladesh","কির্তিপাশা আরডি, ঝালকাঠি সদর উপজেলা, ঝালকাঠি জেলা, বরিশাল বিভাগ, বাংলাদেশ",ঝালকাঠি সদর উপজেলা,বাংলাদেশ,বরিশাল বিভাগ,street,,,,Bangladesh,Barisal,Jhalokati,JhalokatiSadar,Kirtipasha,08c0dc9fc2b90ad0d6cf35b36e7cddc1
589256959.0,893cf375207ffff,22.504511147031234,90.09727616808,বরিশাল-পিরোজপুর মহাসড়ক,"['বরিশাল-পিরোজপুর মহাসড়ক', 'Barisal-Pirojpur Highway']","Barisal-Pirojpur highway, Barisal-Pirojpur Highway, Rajapur Sbdistrict, Jhalokathi District, Barishal Division, Bangladesh","বরিশাল-পিরোজপুর মহাসড়ক, রাজাপুর উপজেলা, ঝালকাঠি জেলা, বরিশাল বিভাগ, বাংলাদেশ",রাজাপুর উপজেলা,বাংলাদেশ,বরিশাল বিভাগ,street,,,,Bangladesh,Barisal,Jhalokati,Rajapur,Galua,21f75d49f8b8be589c565ddc3d6b49bc
331765755.0,893cf339163ffff,22.68011282346741,90.17247534654057,Kirtipasha Rd,,"Kirtipasha Rd, Jhalakathi Sadar Subdistrict, Jhalokathi District, Barishal Division, Bangladesh","কির্তিপাশা আরডি, ঝালকাঠি সদর উপজেলা, ঝালকাঠি জেলা, বরিশাল বিভাগ, বাংলাদেশ",ঝালকাঠি সদর উপজেলা,বাংলাদেশ,বরিশাল বিভাগ,street,,,,Bangladesh,Barisal,Jhalokati,JhalokatiSadar,Kirtipasha,08c0dc9fc2b90ad0d6cf35b36e7cddc1
331765767.0,893cf33917bffff,22.678989186392577,90.16988823658396,Kirtipasha Rd,,"Kirtipasha Rd, Jhalakathi Sadar Subdistrict, Jhalokathi District, Barishal Division, Bangladesh","কির্তিপাশা আরডি, ঝালকাঠি সদর উপজেলা, ঝালকাঠি জেলা, বরিশাল বিভাগ, বাংলাদেশ",ঝালকাঠি সদর উপজেলা,বাংলাদেশ,বরিশাল বিভাগ,street,,,,Bangladesh,Barisal,Jhalokati,JhalokatiSadar,Kirtipasha,08c0dc9fc2b90ad0d6cf35b36e7cddc1
318041355.0,893cf376a53ffff,22.5983552273736,90.1593759395565,বরিশাল-পিরোজপুর মহাসড়ক,"['বরিশাল-পিরোজপুর মহাসড়ক', 'Barisal-Pirojpur Highway']","Barisal-Pirojpur highway, Barisal-Pirojpur Highway, Jhalakathi Sadar Subdistrict, Jhalokathi District, Barishal Division, Bangladesh","বরিশাল-পিরোজপুর মহাসড়ক, ঝালকাঠি সদর উপজেলা, ঝালকাঠি জেলা, বরিশাল বিভাগ, বাংলাদেশ",ঝালকাঠি সদর উপজেলা,বাংলাদেশ,বরিশাল বিভাগ,street,,,,Bangladesh,Barisal,Jhalokati,Rajapur,Suktagarh,efdde669a246503b92d1a87774f1f0ec
318041355.0,893cf376a53ffff,22.5983552273736,90.1593759395565,বরিশাল-পিরোজপুর মহাসড়ক,"['বরিশাল-পিরোজপুর মহাসড়ক', 'Barisal-Pirojpur Highway']","Barisal-Pirojpur highway, Barisal-Pirojpur Highway, Rajapur Sbdistrict, Jhalokathi District, Barishal Division, Bangladesh","বরিশাল-পিরোজপুর মহাসড়ক, রাজাপুর উপজেলা, ঝালকাঠি জেলা, বরিশাল বিভাগ, বাংলাদেশ",রাজাপুর উপজেলা,বাংলাদেশ,বরিশাল বিভাগ,street,,,,Bangladesh,Barisal,Jhalokati,Rajapur,Suktagarh,efdde669a246503b92d1a87774f1f0ec
516166101.0,893cf33823bffff,22.70694487240128,90.17964779696698,Bhimruli-Baukathi Rd,,"Bhimruli-Baukathi Rd, Jhalakathi Sadar Subdistrict, Jhalokathi District, Barishal Division, Bangladesh","ভিমরুলি-বাউকাথি আরডি, ঝালকাঠি সদর উপজেলা, ঝালকাঠি জেলা, বরিশাল বিভাগ, বাংলাদেশ",ঝালকাঠি সদর উপজেলা,বাংলাদেশ,বরিশাল বিভাগ,street,,,,Bangladesh,Barisal,Jhalokati,JhalokatiSadar,Nabagram,3ba15c3b9882fc25eea10f895175c0d5
340749710.0,893cf374047ffff,22.5697121,90.1359886,বরিশাল-পিরোজপুর মহাসড়ক,"['বরিশাল-পিরোজপুর মহাসড়ক', 'Barisal-Pirojpur Highway']","Barisal-Pirojpur highway, Barisal-Pirojpur Highway, Rajapur Sbdistrict, Jhalokathi District, Barishal Division, Bangladesh","বরিশাল-পিরোজপুর মহাসড়ক, রাজাপুর উপজেলা, ঝালকাঠি জেলা, বরিশাল বিভাগ, বাংলাদেশ",রাজাপুর উপজেলা,বাংলাদেশ,বরিশাল বিভাগ,street,,,,Bangladesh,Barisal,Jhalokati,Rajapur,Rajapur,c6206a42475c1a88e0868295c8a4b702
334789643.0,893cf376057ffff,22.623523001447623,90.10125410273912,কাউখালী- ঝালকাঠী সংক্ষিপ্ত সড়ক,['Kawkhali-Jhalokathi Brief Road'],"Kaukhali-Jhalakathi short road, Kawkhali-Jhalokathi Brief Road, Jhalakathi Sadar Subdistrict, Jhalokathi District, Barishal Division, Bangladesh","কাউখালী- ঝালকাঠী সংক্ষিপ্ত সড়ক, ঝালকাঠি সদর উপজেলা, ঝালকাঠি জেলা, বরিশাল বিভাগ, বাংলাদেশ",ঝালকাঠি সদর উপজেলা,বাংলাদেশ,বরিশাল বিভাগ,street,,,,Bangladesh,Barisal,Jhalokati,JhalokatiSadar,Sekherhat,a952a74f3aa318a206e0138191e2782a
334789643.0,893cf376057ffff,22.623523001447623,90.10125410273912,কাউখালী- ঝালকাঠী সংক্ষিপ্ত সড়ক,['Kawkhali-Jhalokathi Brief Road'],"Kaukhali-Jhalakathi short road, Kawkhali-Jhalokathi Brief Road, Kawkhali Subdistrict, Pirojpur District, Barishal Division, Bangladesh","কাউখালী- ঝালকাঠী সংক্ষিপ্ত সড়ক, কাউখালী উপজেলা, পিরোজপুর জেলা, বরিশাল বিভাগ, বাংলাদেশ",কাউখালী উপজেলা,বাংলাদেশ,বরিশাল বিভাগ,street,,,,Bangladesh,Barisal,Jhalokati,JhalokatiSadar,Sekherhat,a952a74f3aa318a206e0138191e2782a
334789643.0,893cf376057ffff,22.623523001447623,90.10125410273912,কাউখালী- ঝালকাঠী সংক্ষিপ্ত সড়ক,['Kawkhali-Jhalokathi Brief Road'],"Kaukhali-Jhalakathi short road, Kawkhali-Jhalokathi Brief Road, Kawkhali Subdistrict, Jhalokathi District, Barishal Division, Bangladesh","কাউখালী- ঝালকাঠী সংক্ষিপ্ত সড়ক, কাউখালী উপজেলা, ঝালকাঠি জেলা, বরিশাল বিভাগ, বাংলাদেশ",কাউখালী উপজেলা,বাংলাদেশ,বরিশাল বিভাগ,street,,,,Bangladesh,Barisal,Jhalokati,JhalokatiSadar,Sekherhat,a952a74f3aa318a206e0138191e2782a
332946142.0,893cf376e9bffff,22.62566873676038,90.14097837123464,কাউখালী- ঝালকাঠী সংক্ষিপ্ত সড়ক,['Kawkhali-Jhalokathi Brief Road'],"Kaukhali-Jhalakathi short road, Kawkhali-Jhalokathi Brief Road, Jhalakathi Sadar Subdistrict, Jhalokathi District, Barishal Division, Bangladesh","কাউখালী- ঝালকাঠী সংক্ষিপ্ত সড়ক, ঝালকাঠি সদর উপজেলা, ঝালকাঠি জেলা, বরিশাল বিভাগ, বাংলাদেশ",ঝালকাঠি সদর উপজেলা,বাংলাদেশ,বরিশাল বিভাগ,street,,,,Bangladesh,Barisal,Jhalokati,JhalokatiSadar,GabkhanDhansiri,8a58ee2c0545b9f5fef6e6ae726f0fa5
332946142.0,893cf376e9bffff,22.62566873676038,90.14097837123464,কাউখালী- ঝালকাঠী সংক্ষিপ্ত সড়ক,['Kawkhali-Jhalokathi Brief Road'],"Kaukhali-Jhalakathi short road, Kawkhali-Jhalokathi Brief Road, Rajapur Sbdistrict, Jhalokathi District, Barishal Division, Bangladesh","কাউখালী- ঝালকাঠী সংক্ষিপ্ত সড়ক, রাজাপুর উপজেলা, ঝালকাঠি জেলা, বরিশাল বিভাগ, বাংলাদেশ",রাজাপুর উপজেলা,বাংলাদেশ,বরিশাল বিভাগ,street,,,,Bangladesh,Barisal,Jhalokati,JhalokatiSadar,GabkhanDhansiri,8a58ee2c0545b9f5fef6e6ae726f0fa5
330979365.0,893cf376057ffff,22.6241778,90.103528,কাউখালী- ঝালকাঠী সংক্ষিপ্ত সড়ক,['Kawkhali-Jhalokathi Brief Road'],"Kaukhali-Jhalakathi short road, Kawkhali-Jhalokathi Brief Road, Jhalakathi Sadar Subdistrict, Jhalokathi District, Barishal Division, Bangladesh","কাউখালী- ঝালকাঠী সংক্ষিপ্ত সড়ক, ঝালকাঠি সদর উপজেলা, ঝালকাঠি জেলা, বরিশাল বিভাগ, বাংলাদেশ",ঝালকাঠি সদর উপজেলা,বাংলাদেশ,বরিশাল বিভাগ,street,,,,Bangladesh,Barisal,Jhalokati,JhalokatiSadar,Sekherhat,a952a74f3aa318a206e0138191e2782a
849203833.0,893cf339113ffff,22.68728785,90.1654391,Kirtipasha-Bhimruli Rd,,"Kirtipasha-Bhimruli Rd, Jhalakathi Sadar Subdistrict, Jhalokathi District, Barishal Division, Bangladesh","কির্তিপাশা-ভিমরুলি আরডি, ঝালকাঠি সদর উপজেলা, ঝালকাঠি জেলা, বরিশাল বিভাগ, বাংলাদেশ",ঝালকাঠি সদর উপজেলা,বাংলাদেশ,বরিশাল বিভাগ,street,,,,Bangladesh,Barisal,Jhalokati,JhalokatiSadar,Kirtipasha,08c0dc9fc2b90ad0d6cf35b36e7cddc1
332946141.0,893cf376067ffff,22.62331445,90.1154146,কাউখালী- ঝালকাঠী সংক্ষিপ্ত সড়ক,['Kawkhali-Jhalokathi Brief Road'],"Kaukhali-Jhalakathi short road, Kawkhali-Jhalokathi Brief Road, Jhalakathi Sadar Subdistrict, Jhalokathi District, Barishal Division, Bangladesh","কাউখালী- ঝালকাঠী সংক্ষিপ্ত সড়ক, ঝালকাঠি সদর উপজেলা, ঝালকাঠি জেলা, বরিশাল বিভাগ, বাংলাদেশ",ঝালকাঠি সদর উপজেলা,বাংলাদেশ,বরিশাল বিভাগ,street,,,,Bangladesh,Barisal,Jhalokati,JhalokatiSadar,Sekherhat,a952a74f3aa318a206e0138191e2782a
234893920.0,893cf376d33ffff,22.64995513287204,90.18723960394674,বরিশাল-পিরোজপুর মহাসড়ক,"['বরিশাল-পিরোজপুর মহাসড়ক', 'Barisal-Pirojpur Highway']","Barisal-Pirojpur highway, Barisal-Pirojpur Highway, Jhalakathi Sadar Subdistrict, Jhalokathi District, Barishal Division, Bangladesh","বরিশাল-পিরোজপুর মহাসড়ক, ঝালকাঠি সদর উপজেলা, ঝালকাঠি জেলা, বরিশাল বিভাগ, বাংলাদেশ",ঝালকাঠি সদর উপজেলা,বাংলাদেশ,বরিশাল বিভাগ,street,,,,Bangladesh,Barisal,Jhalokati,JhalokatiSadar,Paurashava,f90ac51d5dcf0154ce16ddaccaa928cd
513966207.0,893cf33815bffff,22.730010549677093,90.19754849658162,Nobogram-Atghar Road,,"Nobogram-Atghar Road, Jhalakathi Sadar Subdistrict, Jhalokathi District, Barishal Division, Bangladesh","নোবোগ্রাম-আতঘর রোড, ঝালকাঠি সদর উপজেলা, ঝালকাঠি জেলা, বরিশাল বিভাগ, বাংলাদেশ",ঝালকাঠি সদর উপজেলা,বাংলাদেশ,বরিশাল বিভাগ,street,,,,Bangladesh,Barisal,Jhalokati,JhalokatiSadar,Nabagram,3ba15c3b9882fc25eea10f895175c0d5
340749714.0,893cf374203ffff,22.552103990047904,90.12940403506776,বরিশাল-পিরোজপুর মহাসড়ক,"['বরিশাল-পিরোজপুর মহাসড়ক', 'Barisal-Pirojpur Highway']","Barisal-Pirojpur highway, Barisal-Pirojpur Highway, Rajapur Sbdistrict, Jhalokathi District, Barishal Division, Bangladesh","বরিশাল-পিরোজপুর মহাসড়ক, রাজাপুর উপজেলা, ঝালকাঠি জেলা, বরিশাল বিভাগ, বাংলাদেশ",রাজাপুর উপজেলা,বাংলাদেশ,বরিশাল বিভাগ,street,,,,Bangladesh,Barisal,Jhalokati,Rajapur,Rajapur,c6206a42475c1a88e0868295c8a4b702
849203834.0,893cf33825bffff,22.70089027600751,90.16363131780582,Kirtipasha-Bhimruli Rd,,"Kirtipasha-Bhimruli Rd, Jhalakathi Sadar Subdistrict, Jhalokathi District, Barishal Division, Bangladesh","কির্তিপাশা-ভিমরুলি আরডি, ঝালকাঠি সদর উপজেলা, ঝালকাঠি জেলা, বরিশাল বিভাগ, বাংলাদেশ",ঝালকাঠি সদর উপজেলা,বাংলাদেশ,বরিশাল বিভাগ,street,,,,Bangladesh,Barisal,Jhalokati,JhalokatiSadar,Kirtipasha,08c0dc9fc2b90ad0d6cf35b36e7cddc1
903730284.0,893cf339cafffff,22.6993529,90.1987736,Baukathi Rd,,"Baukathi Rd, Jhalakathi Sadar Subdistrict, Jhalokathi District, Barishal Division, Bangladesh","বাউকাথি আরডি, ঝালকাঠি সদর উপজেলা, ঝালকাঠি জেলা, বরিশাল বিভাগ, বাংলাদেশ",ঝালকাঠি সদর উপজেলা,বাংলাদেশ,বরিশাল বিভাগ,street,,,,Bangladesh,Barisal,Jhalokati,JhalokatiSadar,Nabagram,3ba15c3b9882fc25eea10f895175c0d5
283744236.0,893cf37711bffff,22.58249784,90.09175641,নৈকাঠী প্রাথমিক বিদ্যালয় এবং সাইক্লোন সেন্টার,['Noikathi Primary School and Cyclone Center'],"Naikathi Primary School and Cyclone Center, Rajapur Sbdistrict, Jhalokathi District, Barishal Division, Bangladesh","নৈকাঠী প্রাথমিক বিদ্যালয় এবং সাইক্লোন সেন্টার, রাজাপুর উপজেলা, ঝালকাঠি জেলা, বরিশাল বিভাগ, বাংলাদেশ",রাজাপুর উপজেলা,বাংলাদেশ,বরিশাল বিভাগ,local_admin,boundaries,['school'],[],Bangladesh,Barisal,Jhalokati,Rajapur,Saturia,ce0846925c4f084e262ff7ea96cdafac
331765762.0,893cf339e43ffff,22.665081369151697,90.18019994715344,Kirtipasha Rd,,"Kirtipasha Rd, Jhalakathi Sadar Subdistrict, Jhalokathi District, Barishal Division, Bangladesh","কির্তিপাশা আরডি, ঝালকাঠি সদর উপজেলা, ঝালকাঠি জেলা, বরিশাল বিভাগ, বাংলাদেশ",ঝালকাঠি সদর উপজেলা,বাংলাদেশ,বরিশাল বিভাগ,street,,,,Bangladesh,Barisal,Jhalokati,JhalokatiSadar,Keora,5bba9b15b6c71da7dc3e2961a4f56f65
