,osm_id,h3level9,lat,lon,name,name_en,name_bn,need_translate_en2bn,need_translate_bn2en,alt_names,local_admin_name,admin0_name,admin2_name,addr_level,poi_addr_match,poi_class,poi_keywords,country,division,district,thana,union,region_hash
2756,791199482,893cc6ceac3ffff,23.05525677963205,90.75487480318709,"Gaginagor -1,2,4 no Road","Gaginagor -1 2 4 no Road, Raipur Lakshmipur, Chandpur District, Chattogram Division, Bangladesh","চাঁদপুর জেলা, চট্টগ্রাম বিভাগ, বাংলাদেশ",Gaginagor -1 2 4 no Road,,,Raipur (Lakshmipur),বাংলাদেশ,চট্টগ্রাম বিভাগ,street,,,,Bangladesh,Chittagong,Lakshmipur,Roypur,CharPata,e27713ed19f943a8c60f68c7562d562c
2787,792795335,893cc6ceabbffff,23.062710339059045,90.76782555122962,Union Council Road,"Union Council Road, Raipur Lakshmipur, Lakshmipur District, Chattogram Division, Bangladesh","লক্ষ্মীপুর জেলা, চট্টগ্রাম বিভাগ, বাংলাদেশ",Union Council Road,,,Raipur (Lakshmipur),বাংলাদেশ,চট্টগ্রাম বিভাগ,street,,,,Bangladesh,Chittagong,Lakshmipur,Roypur,CharPata,e27713ed19f943a8c60f68c7562d562c
2936,853893041,893cc6ce843ffff,23.07004423549343,90.76491263045456,Border Bazar Road,"Border Bazar Road, Raipur Lakshmipur, Lakshmipur District, Chattogram Division, Bangladesh","লক্ষ্মীপুর জেলা, চট্টগ্রাম বিভাগ, বাংলাদেশ",Border Bazar Road,,,Raipur (Lakshmipur),বাংলাদেশ,চট্টগ্রাম বিভাগ,street,,,,Bangladesh,Chittagong,Lakshmipur,Roypur,CharPata,e27713ed19f943a8c60f68c7562d562c
2940,853893041,893cc6ce843ffff,23.07004423549343,90.76491263045456,Border Bazar Road,"Border Bazar Road, Faridganj Upazila, Chattogram Division, Bangladesh","ফরিদগঞ্জ উপজেলা, চট্টগ্রাম বিভাগ, বাংলাদেশ",Border Bazar Road,,,ফরিদগঞ্জ উপজেলা,বাংলাদেশ,চট্টগ্রাম বিভাগ,street,,,,Bangladesh,Chittagong,Lakshmipur,Roypur,CharPata,e27713ed19f943a8c60f68c7562d562c
2945,853893041,893cc6ce843ffff,23.07004423549343,90.76491263045456,Border Bazar Road,"Border Bazar Road, Raipur Lakshmipur, Chandpur District, Chattogram Division, Bangladesh","চাঁদপুর জেলা, চট্টগ্রাম বিভাগ, বাংলাদেশ",Border Bazar Road,,,Raipur (Lakshmipur),বাংলাদেশ,চট্টগ্রাম বিভাগ,street,,,,Bangladesh,Chittagong,Lakshmipur,Roypur,CharPata,e27713ed19f943a8c60f68c7562d562c
3217,790760815,893cc6cea57ffff,23.052875509414065,90.76129723822527,Mufti Ahmed Ullah Road 1,"Mufti Ahmed Ullah Road 1, Raipur Lakshmipur, Lakshmipur District, Chattogram Division, Bangladesh","লক্ষ্মীপুর জেলা, চট্টগ্রাম বিভাগ, বাংলাদেশ",Mufti Ahmed Ullah Road 1,,,Raipur (Lakshmipur),বাংলাদেশ,চট্টগ্রাম বিভাগ,street,,,,Bangladesh,Chittagong,Lakshmipur,Roypur,CharPata,e27713ed19f943a8c60f68c7562d562c
3298,792431229,893cc6ce80bffff,23.07529611557279,90.77193401252057,Border Bazar Road,"Border Bazar Road, Faridganj Upazila, Chandpur District, Chattogram Division, Bangladesh","ফরিদগঞ্জ উপজেলা, চাঁদপুর জেলা, চট্টগ্রাম বিভাগ, বাংলাদেশ",Border Bazar Road,,,ফরিদগঞ্জ উপজেলা,বাংলাদেশ,চট্টগ্রাম বিভাগ,street,,,,Bangladesh,Chittagong,Lakshmipur,Roypur,CharPata,e27713ed19f943a8c60f68c7562d562c
3307,792790098,893cc6cea97ffff,23.06672907430718,90.76006408806967,Talthola Road,"Talthola Road, Raipur Lakshmipur, Lakshmipur District, Chattogram Division, Bangladesh","লক্ষ্মীপুর জেলা, চট্টগ্রাম বিভাগ, বাংলাদেশ",Talthola Road,,,Raipur (Lakshmipur),বাংলাদেশ,চট্টগ্রাম বিভাগ,street,,,,Bangladesh,Chittagong,Lakshmipur,Roypur,CharPata,e27713ed19f943a8c60f68c7562d562c
3312,792790098,893cc6cea97ffff,23.06672907430718,90.76006408806967,Talthola Road,"Talthola Road, Faridganj Upazila, Chattogram Division, Bangladesh","ফরিদগঞ্জ উপজেলা, চট্টগ্রাম বিভাগ, বাংলাদেশ",Talthola Road,,,ফরিদগঞ্জ উপজেলা,বাংলাদেশ,চট্টগ্রাম বিভাগ,street,,,,Bangladesh,Chittagong,Lakshmipur,Roypur,CharPata,e27713ed19f943a8c60f68c7562d562c
3316,792790098,893cc6cea97ffff,23.06672907430718,90.76006408806967,Talthola Road,"Talthola Road, Raipur Lakshmipur, Chandpur District, Chattogram Division, Bangladesh","চাঁদপুর জেলা, চট্টগ্রাম বিভাগ, বাংলাদেশ",Talthola Road,,,Raipur (Lakshmipur),বাংলাদেশ,চট্টগ্রাম বিভাগ,street,,,,Bangladesh,Chittagong,Lakshmipur,Roypur,CharPata,e27713ed19f943a8c60f68c7562d562c
